card_id,name_ko,name_en,pool,rarity,cost,source,clause_index,family,family_ko,polarity,scaling_or_conditional,template_en,clause_en,clause_ko,numeric_values,structured_stats
FALLING_STAR,별똥별,Falling Star,regent,Basic,E0+S2,body,2,debuff,약화 효과,positive_or_mixed,False,Apply {n} Weak.,Apply 1 Weak.,약화를 1 부여합니다.,1,"{""damage"":8,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":8,""VulnerablePower"":1,""Vulnerable"":1,""WeakPower"":1,""Weak"":1,""StarCost"":2},""upgrade"":{""damage"":""+4""}}"
FALLING_STAR,별똥별,Falling Star,regent,Basic,E0+S2,body,3,debuff,약화 효과,positive_or_mixed,False,Apply {n} Vulnerable.,Apply 1 Vulnerable.,취약을 1 부여합니다.,1,"{""damage"":8,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":8,""VulnerablePower"":1,""Vulnerable"":1,""WeakPower"":1,""Weak"":1,""StarCost"":2},""upgrade"":{""damage"":""+4""}}"
FAN_OF_KNIVES,칼날 부채,Fan of Knives,silent,Rare,E2,body,1,bespoke_rule,고유 규칙,contextual,False,Shivs now hit ALL enemies.,Shivs now hit ALL enemies.,단도가 이제 모든 적을 대상으로 합니다.,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Shivs"":4},""upgrade"":{""shivs"":""+1""}}"
FAN_OF_KNIVES,칼날 부채,Fan of Knives,silent,Rare,E2,body,2,card_create,카드 생성,positive_or_mixed,False,Add {n} Shivs into your Hand.,Add 4 Shivs into your Hand.,단도를 4장 손으로 가져옵니다.,4,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Shivs"":4},""upgrade"":{""shivs"":""+1""}}"
FAN_OF_KNIVES,칼날 부채,Fan of Knives,silent,Rare,E2,body,2,card_move,카드 이동/탐색,positive_or_mixed,False,Add {n} Shivs into your Hand.,Add 4 Shivs into your Hand.,단도를 4장 손으로 가져옵니다.,4,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Shivs"":4},""upgrade"":{""shivs"":""+1""}}"
FASTEN,고정시키기,Fasten,colorless,Uncommon,E1,body,1,block,방어도,positive_or_mixed,False,Gain an additional {n} Block from Defend cards.,Gain an additional 4 Block from Defend cards.,수비 카드를 통해 얻는 방어도가 4 증가합니다.,4,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""ExtraBlock"":4},""upgrade"":{""extrablock"":""+2""}}"
FEAR,두려움,Fear,necrobinder,Common,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 7 damage.,피해를 7 줍니다.,7,"{""damage"":7,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":7,""VulnerablePower"":1,""Vulnerable"":1},""upgrade"":{""damage"":""+1"",""vulnerable"":""+1""}}"
FEAR,두려움,Fear,necrobinder,Common,E1,body,2,debuff,약화 효과,positive_or_mixed,False,Apply {n} Vulnerable.,Apply 1 Vulnerable.,취약을 1 부여합니다.,1,"{""damage"":7,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":7,""VulnerablePower"":1,""Vulnerable"":1},""upgrade"":{""damage"":""+1"",""vulnerable"":""+1""}}"
FEAR,두려움,Fear,necrobinder,Common,E1,keyword,,keyword,카드 키워드,contextual,False,Keyword: Ethereal,Keyword: Ethereal,키워드: 휘발성,,"{""damage"":7,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":7,""VulnerablePower"":1,""Vulnerable"":1},""upgrade"":{""damage"":""+1"",""vulnerable"":""+1""}}"
FEED,포식,Feed,ironclad,Rare,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 10 damage.,피해를 10 줍니다.,10,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10,""MaxHp"":3},""upgrade"":{""damage"":""+2"",""maxhp"":""+1""}}"
FEED,포식,Feed,ironclad,Rare,E1,body,2,hp,체력,positive_or_mixed,False,"If Fatal, raise your Max HP by {n}.","If Fatal, raise your Max HP by 3.","치명타라면, 최대 체력이 3 증가합니다.",3,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10,""MaxHp"":3},""upgrade"":{""damage"":""+2"",""maxhp"":""+1""}}"
FEED,포식,Feed,ironclad,Rare,E1,body,2,trigger,지속/발동기,positive_or_mixed,False,"If Fatal, raise your Max HP by {n}.","If Fatal, raise your Max HP by 3.","치명타라면, 최대 체력이 3 증가합니다.",3,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10,""MaxHp"":3},""upgrade"":{""damage"":""+2"",""maxhp"":""+1""}}"
FEED,포식,Feed,ironclad,Rare,E1,keyword,,keyword,카드 키워드,contextual,False,Keyword: Exhaust,Keyword: Exhaust,키워드: 소멸,,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10,""MaxHp"":3},""upgrade"":{""damage"":""+2"",""maxhp"":""+1""}}"
FEEDING_FRENZY,광란의 포식,Feeding Frenzy,event,Event,E0,body,1,buff,강화 효과,positive_or_mixed,False,Gain {n} Strength this turn.,Gain 5 Strength this turn.,이번 턴 동안 힘을 5 얻습니다.,5,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""StrengthPower"":5,""Strength"":5},""upgrade"":{""strength"":""+2""}}"
FEEL_NO_PAIN,무감각,Feel No Pain,ironclad,Uncommon,E1,body,1,block,방어도,positive_or_mixed,False,"Whenever a card is Exhausted, gain {n} Block.","Whenever a card is Exhausted, gain 3 Block.","카드가 소멸될 때마다, 방어도를 3 얻습니다.",3,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Power"":3},""upgrade"":{""power"":""+1""}}"
FEEL_NO_PAIN,무감각,Feel No Pain,ironclad,Uncommon,E1,body,1,exhaust,소멸시키기,positive_or_mixed,False,"Whenever a card is Exhausted, gain {n} Block.","Whenever a card is Exhausted, gain 3 Block.","카드가 소멸될 때마다, 방어도를 3 얻습니다.",3,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Power"":3},""upgrade"":{""power"":""+1""}}"
FEEL_NO_PAIN,무감각,Feel No Pain,ironclad,Uncommon,E1,body,1,trigger,지속/발동기,positive_or_mixed,False,"Whenever a card is Exhausted, gain {n} Block.","Whenever a card is Exhausted, gain 3 Block.","카드가 소멸될 때마다, 방어도를 3 얻습니다.",3,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Power"":3},""upgrade"":{""power"":""+1""}}"
FERAL,야성,Feral,defect,Uncommon,E2,body,1,card_move,카드 이동/탐색,positive_or_mixed,False,"The first time you play a {n} Energy Attack each turn, return it to your Hand.","The first time you play a 0 Energy Attack each turn, return it to your Hand.","매 턴마다 처음 비용이 0 Energy인 공격 카드를 사용 시, 그 카드를 다시 손으로 가져옵니다.",0,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""FeralPower"":1,""Feral"":1},""upgrade"":{""cost"":1}}"
FERAL,야성,Feral,defect,Uncommon,E2,body,1,card_play,추가 사용/재사용,positive_or_mixed,False,"The first time you play a {n} Energy Attack each turn, return it to your Hand.","The first time you play a 0 Energy Attack each turn, return it to your Hand.","매 턴마다 처음 비용이 0 Energy인 공격 카드를 사용 시, 그 카드를 다시 손으로 가져옵니다.",0,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""FeralPower"":1,""Feral"":1},""upgrade"":{""cost"":1}}"
FERAL,야성,Feral,defect,Uncommon,E2,body,1,energy,에너지,positive_or_mixed,False,"The first time you play a {n} Energy Attack each turn, return it to your Hand.","The first time you play a 0 Energy Attack each turn, return it to your Hand.","매 턴마다 처음 비용이 0 Energy인 공격 카드를 사용 시, 그 카드를 다시 손으로 가져옵니다.",0,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""FeralPower"":1,""Feral"":1},""upgrade"":{""cost"":1}}"
FERAL,야성,Feral,defect,Uncommon,E2,body,1,trigger,지속/발동기,positive_or_mixed,False,"The first time you play a {n} Energy Attack each turn, return it to your Hand.","The first time you play a 0 Energy Attack each turn, return it to your Hand.","매 턴마다 처음 비용이 0 Energy인 공격 카드를 사용 시, 그 카드를 다시 손으로 가져옵니다.",0,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""FeralPower"":1,""Feral"":1},""upgrade"":{""cost"":1}}"
FETCH,회수,Fetch,necrobinder,Uncommon,E0,body,1,damage,피해,positive_or_mixed,False,Osty deals {n} damage.,Osty deals 3 damage.,골골이가 피해를 3 줍니다.,3,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":1,""energy_gain"":null,""hp_loss"":null,""vars"":{""OstyDamage"":3,""Cards"":1,""Damage"":3},""upgrade"":{""ostydamage"":""+3""}}"
FETCH,회수,Fetch,necrobinder,Uncommon,E0,body,1,osty,오스티/소환,positive_or_mixed,False,Osty deals {n} damage.,Osty deals 3 damage.,골골이가 피해를 3 줍니다.,3,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":1,""energy_gain"":null,""hp_loss"":null,""vars"":{""OstyDamage"":3,""Cards"":1,""Damage"":3},""upgrade"":{""ostydamage"":""+3""}}"
FETCH,회수,Fetch,necrobinder,Uncommon,E0,body,2,draw,카드 뽑기,positive_or_mixed,False,"If this is the first time this card has been played this turn, draw {n} card.","If this is the first time this card has been played this turn, draw 1 card.","이번 턴에 이 카드를 처음 사용했다면, 카드를 1장 뽑습니다.",1,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":1,""energy_gain"":null,""hp_loss"":null,""vars"":{""OstyDamage"":3,""Cards"":1,""Damage"":3},""upgrade"":{""ostydamage"":""+3""}}"
FETCH,회수,Fetch,necrobinder,Uncommon,E0,body,2,card_play,추가 사용/재사용,positive_or_mixed,False,"If this is the first time this card has been played this turn, draw {n} card.","If this is the first time this card has been played this turn, draw 1 card.","이번 턴에 이 카드를 처음 사용했다면, 카드를 1장 뽑습니다.",1,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":1,""energy_gain"":null,""hp_loss"":null,""vars"":{""OstyDamage"":3,""Cards"":1,""Damage"":3},""upgrade"":{""ostydamage"":""+3""}}"
FETCH,회수,Fetch,necrobinder,Uncommon,E0,body,2,trigger,지속/발동기,positive_or_mixed,False,"If this is the first time this card has been played this turn, draw {n} card.","If this is the first time this card has been played this turn, draw 1 card.","이번 턴에 이 카드를 처음 사용했다면, 카드를 1장 뽑습니다.",1,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":1,""energy_gain"":null,""hp_loss"":null,""vars"":{""OstyDamage"":3,""Cards"":1,""Damage"":3},""upgrade"":{""ostydamage"":""+3""}}"
FIEND_FIRE,지옥불,Fiend Fire,ironclad,Rare,E2,body,1,exhaust,소멸시키기,positive_or_mixed,False,Exhaust your Hand.,Exhaust your Hand.,손에 있는 모든 카드를 소멸시킵니다.,,"{""damage"":7,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":7},""upgrade"":{""damage"":""+3""}}"
FIEND_FIRE,지옥불,Fiend Fire,ironclad,Rare,E2,body,2,damage,피해,positive_or_mixed,True,Deal {n} damage for each card Exhausted.,Deal 7 damage for each card Exhausted.,소멸시킨 카드 1장당 피해를 7 줍니다.,7,"{""damage"":7,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":7},""upgrade"":{""damage"":""+3""}}"
FIEND_FIRE,지옥불,Fiend Fire,ironclad,Rare,E2,body,2,exhaust,소멸시키기,positive_or_mixed,True,Deal {n} damage for each card Exhausted.,Deal 7 damage for each card Exhausted.,소멸시킨 카드 1장당 피해를 7 줍니다.,7,"{""damage"":7,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":7},""upgrade"":{""damage"":""+3""}}"
FIEND_FIRE,지옥불,Fiend Fire,ironclad,Rare,E2,body,2,scaling,가변/스케일링,positive_or_mixed,True,Deal {n} damage for each card Exhausted.,Deal 7 damage for each card Exhausted.,소멸시킨 카드 1장당 피해를 7 줍니다.,7,"{""damage"":7,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":7},""upgrade"":{""damage"":""+3""}}"
FIEND_FIRE,지옥불,Fiend Fire,ironclad,Rare,E2,keyword,,keyword,카드 키워드,contextual,False,Keyword: Exhaust,Keyword: Exhaust,키워드: 소멸,,"{""damage"":7,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":7},""upgrade"":{""damage"":""+3""}}"
FIGHT_ME,덤벼라!,Fight Me!,ironclad,Uncommon,E2,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage twice.,Deal 5 damage twice.,피해를 5만큼 2번 줍니다.,5,"{""damage"":5,""block"":null,""hit_count"":2,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""EnemyStrength"":1,""Damage"":5,""Repeat"":2,""StrengthPower"":3,""Strength"":3},""upgrade"":{""damage"":""+1"",""strength"":""+1""}}"
FIGHT_ME,덤벼라!,Fight Me!,ironclad,Uncommon,E2,body,2,buff,강화 효과,positive_or_mixed,False,Gain {n} Strength.,Gain 3 Strength.,힘을 3 얻습니다.,3,"{""damage"":5,""block"":null,""hit_count"":2,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""EnemyStrength"":1,""Damage"":5,""Repeat"":2,""StrengthPower"":3,""Strength"":3},""upgrade"":{""damage"":""+1"",""strength"":""+1""}}"
FIGHT_ME,덤벼라!,Fight Me!,ironclad,Uncommon,E2,body,3,buff,강화 효과,negative_or_cost,False,The enemy gains {n} Strength.,The enemy gains 1 Strength.,대상 적이 힘을 1 얻습니다.,1,"{""damage"":5,""block"":null,""hit_count"":2,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""EnemyStrength"":1,""Damage"":5,""Repeat"":2,""StrengthPower"":3,""Strength"":3},""upgrade"":{""damage"":""+1"",""strength"":""+1""}}"
FIGHT_ME,덤벼라!,Fight Me!,ironclad,Uncommon,E2,body,3,enemy_control,적 제어,negative_or_cost,False,The enemy gains {n} Strength.,The enemy gains 1 Strength.,대상 적이 힘을 1 얻습니다.,1,"{""damage"":5,""block"":null,""hit_count"":2,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""EnemyStrength"":1,""Damage"":5,""Repeat"":2,""StrengthPower"":3,""Strength"":3},""upgrade"":{""damage"":""+1"",""strength"":""+1""}}"
FIGHT_THROUGH,강행 돌파,Fight Through,defect,Uncommon,E1,body,1,block,방어도,positive_or_mixed,False,Gain {n} Block.,Gain 13 Block.,방어도를 13 얻습니다.,13,"{""damage"":null,""block"":13,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":13},""upgrade"":{""block"":""+4""}}"
FIGHT_THROUGH,강행 돌파,Fight Through,defect,Uncommon,E1,body,2,discard,버리기,positive_or_mixed,False,Add {n} Wounds into your Discard Pile.,Add 2 Wounds into your Discard Pile.,버린 카드 더미에 부상을 2장 추가합니다.,2,"{""damage"":null,""block"":13,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":13},""upgrade"":{""block"":""+4""}}"
FIGHT_THROUGH,강행 돌파,Fight Through,defect,Uncommon,E1,body,2,card_create,카드 생성,positive_or_mixed,False,Add {n} Wounds into your Discard Pile.,Add 2 Wounds into your Discard Pile.,버린 카드 더미에 부상을 2장 추가합니다.,2,"{""damage"":null,""block"":13,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":13},""upgrade"":{""block"":""+4""}}"
FINESSE,능숙,Finesse,colorless,Uncommon,E0,body,1,block,방어도,positive_or_mixed,False,Gain {n} Block.,Gain 4 Block.,방어도를 4 얻습니다.,4,"{""damage"":null,""block"":4,""hit_count"":null,""cards_draw"":1,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":4,""Cards"":1},""upgrade"":{""block"":""+3""}}"
FINESSE,능숙,Finesse,colorless,Uncommon,E0,body,2,draw,카드 뽑기,positive_or_mixed,False,Draw {n} card.,Draw 1 card.,카드를 1장 뽑습니다.,1,"{""damage"":null,""block"":4,""hit_count"":null,""cards_draw"":1,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":4,""Cards"":1},""upgrade"":{""block"":""+3""}}"
FINISHER,마무리,Finisher,silent,Uncommon,E1,body,1,damage,피해,positive_or_mixed,True,Deal {n} damage for each Attack already played this turn.,Deal 6 damage for each Attack already played this turn.,이번 턴에 사용한 공격 카드 1장당 피해를 6 줍니다.,6,"{""damage"":6,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":6,""CalculationBase"":0,""CalculationExtra"":1},""upgrade"":{""damage"":""+2""}}"
FINISHER,마무리,Finisher,silent,Uncommon,E1,body,1,card_play,추가 사용/재사용,positive_or_mixed,True,Deal {n} damage for each Attack already played this turn.,Deal 6 damage for each Attack already played this turn.,이번 턴에 사용한 공격 카드 1장당 피해를 6 줍니다.,6,"{""damage"":6,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":6,""CalculationBase"":0,""CalculationExtra"":1},""upgrade"":{""damage"":""+2""}}"
FINISHER,마무리,Finisher,silent,Uncommon,E1,body,1,scaling,가변/스케일링,positive_or_mixed,True,Deal {n} damage for each Attack already played this turn.,Deal 6 damage for each Attack already played this turn.,이번 턴에 사용한 공격 카드 1장당 피해를 6 줍니다.,6,"{""damage"":6,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":6,""CalculationBase"":0,""CalculationExtra"":1},""upgrade"":{""damage"":""+2""}}"
